"Date";"Player";"Bet";"Chance";"Result";"Paid_ETH";"Paid_USD";"ID"
"2017-11-04 13:22:54";"Intermediate #3432";0.1;83;"won";"0.121 Eth";"$ 92.96";31911
"2017-11-04 13:19:01";"Intermediate #4493";0.57;52;"won";"1.106 Eth";"$ 851.99";31912
"2017-11-04 13:17:03";"Legend #2941";2.0;82;"won";"2.444 Eth";"$ 1,882.25";31913
"2017-11-04 13:15:26";"Legend #2941";2.0;82;"won";"2.444 Eth";"$ 1,882.25";31914
"2017-11-04 13:13:10";"Legend #2941";2.0;80;"won";"2.506 Eth";"$ 1,929.90";31915
"2017-11-04 13:10:11";"Legend #2941";1.0;82;"won";"1.222 Eth";"$ 941.12";31916
"2017-11-04 12:56:13";"Newbie #4465";0.5;70;"won";"0.717 Eth";"$ 552.40";31917
"2017-11-04 12:33:22";"Newbie #4465";0.5;70;"lost";"-";"-";31918
"2017-11-04 12:23:47";"Legend #4235";0.65;48;"lost";"-";"-";31919
"2017-11-04 11:33:43";"Newbie #5410";0.1;25;"lost";"-";"-";31920
"2017-11-04 11:31:58";"Legend #5292";0.14;61;"won";"0.231 Eth";"$ 177.87";31921
"2017-11-04 11:31:58";"Legend #5292";0.14;61;"won";"0.231 Eth";"$ 177.87";31922
"2017-11-04 11:31:58";"Legend #5292";0.14;61;"won";"0.231 Eth";"$ 177.87";31923
"2017-11-04 11:28:03";"Legend #5292";0.1;57;"lost";"-";"-";31924
"2017-11-04 11:28:03";"Legend #5292";0.1;57;"lost";"-";"-";31925
"2017-11-04 11:28:03";"Legend #5292";0.1;57;"won";"0.177 Eth";"$ 136.13";31926
"2017-11-04 11:23:21";"Legend #5292";0.1;80;"won";"0.125 Eth";"$ 96.49";31927
"2017-11-04 11:23:21";"Legend #5292";0.1;80;"won";"0.125 Eth";"$ 96.49";31928
"2017-11-04 11:22:26";"Legend #5292";0.1;80;"lost";"-";"-";31929
"2017-11-04 11:08:37";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";31930
"2017-11-04 11:08:37";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";31931
"2017-11-04 11:08:27";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";31932
"2017-11-04 11:04:05";"Legend #5292";0.5;56;"won";"0.900 Eth";"$ 693.01";31933
"2017-11-04 11:04:05";"Legend #5292";0.5;56;"won";"0.900 Eth";"$ 693.01";31934
"2017-11-04 11:03:39";"Legend #5292";1.0;56;"lost";"-";"-";31935
"2017-11-04 11:03:39";"Legend #5292";1.0;56;"won";"1.800 Eth";"$ 1,386.02";31936
"2017-11-04 11:00:35";"Legend #5292";0.31;46;"lost";"-";"-";31937
"2017-11-04 11:00:04";"Legend #5292";0.31;46;"lost";"-";"-";31938
"2017-11-04 11:00:04";"Legend #5292";0.31;46;"lost";"-";"-";31939
"2017-11-04 10:56:59";"Legend #5292";0.22;35;"lost";"-";"-";31940
"2017-11-04 10:43:37";"Legend #5292";0.1;57;"won";"0.177 Eth";"$ 136.13";31941
"2017-11-04 10:43:37";"Legend #5292";0.1;57;"lost";"-";"-";31942
"2017-11-04 10:43:37";"Legend #5292";0.1;57;"lost";"-";"-";31943
"2017-11-04 10:42:46";"Legend #5365";0.1;87;"won";"0.115 Eth";"$ 88.64";31944
"2017-11-04 10:40:40";"Legend #5292";0.11;57;"lost";"-";"-";31945
"2017-11-04 10:40:27";"Legend #5292";0.11;57;"won";"0.194 Eth";"$ 149.74";31946
"2017-11-04 10:40:25";"Legend #5365";0.1;93;"won";"0.108 Eth";"$ 82.86";31947
"2017-11-04 10:40:25";"Legend #5292";0.11;57;"won";"0.194 Eth";"$ 149.74";31948
"2017-11-04 10:37:45";"Legend #5365";0.1;79;"won";"0.127 Eth";"$ 97.73";31949
"2017-11-04 10:36:35";"Legend #5292";0.1;61;"lost";"-";"-";31950
"2017-11-04 10:36:26";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";31951
"2017-11-04 10:36:26";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";31952
"2017-11-04 10:35:21";"Legend #5365";0.1;91;"won";"0.110 Eth";"$ 84.70";31953
"2017-11-04 10:33:27";"Legend #5292";0.11;61;"won";"0.182 Eth";"$ 139.76";31954
"2017-11-04 10:33:27";"Legend #5292";0.11;61;"won";"0.182 Eth";"$ 139.76";31955
"2017-11-04 10:33:27";"Legend #5292";0.11;61;"lost";"-";"-";31956
"2017-11-04 10:33:03";"Legend #5365";0.1;74;"won";"0.136 Eth";"$ 104.43";31957
"2017-11-04 10:31:17";"Legend #5292";0.2;57;"won";"0.354 Eth";"$ 272.25";31958
"2017-11-04 10:31:17";"Legend #5292";0.2;57;"lost";"-";"-";31959
"2017-11-04 10:31:15";"Legend #5292";0.2;57;"won";"0.354 Eth";"$ 272.25";31960
"2017-11-04 10:30:08";"Legend #5365";0.1;85;"won";"0.118 Eth";"$ 90.75";31961
"2017-11-04 10:29:02";"Legend #5292";0.1;57;"won";"0.177 Eth";"$ 136.13";31962
"2017-11-04 10:29:02";"Legend #5292";0.1;57;"lost";"-";"-";31963
"2017-11-04 10:29:02";"Legend #5292";0.1;57;"won";"0.177 Eth";"$ 136.13";31964
"2017-11-04 09:52:42";"Legend #5292";0.5;51;"won";"0.990 Eth";"$ 762.31";31965
"2017-11-04 09:52:17";"Legend #5292";0.5;51;"lost";"-";"-";31966
"2017-11-04 09:50:12";"Legend #5292";0.3;51;"won";"0.594 Eth";"$ 457.39";31967
"2017-11-04 09:50:12";"Legend #5292";0.3;51;"lost";"-";"-";31968
"2017-11-04 09:49:50";"Legend #5292";0.3;51;"lost";"-";"-";31969
"2017-11-04 09:47:43";"Legend #5292";0.2;57;"lost";"-";"-";31970
"2017-11-04 09:47:43";"Legend #5292";0.2;57;"lost";"-";"-";31971
"2017-11-04 09:44:25";"Legend #5292";0.175;61;"won";"0.289 Eth";"$ 222.34";31972
"2017-11-04 09:44:25";"Legend #5292";0.175;61;"lost";"-";"-";31973
"2017-11-04 09:44:11";"Legend #5292";0.175;61;"lost";"-";"-";31974
"2017-11-04 09:20:41";"Legend #5292";0.111;57;"lost";"-";"-";31975
"2017-11-04 09:20:41";"Legend #5292";0.111;57;"won";"0.196 Eth";"$ 151.10";31976
"2017-11-04 09:20:31";"Legend #5292";0.111;57;"lost";"-";"-";31977
"2017-11-04 09:16:39";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";31978
"2017-11-04 09:16:39";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";31979
"2017-11-04 09:16:39";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";31980
"2017-11-04 09:13:25";"Legend #5292";0.25;57;"lost";"-";"-";31981
"2017-11-04 09:13:25";"Legend #5292";0.25;57;"won";"0.442 Eth";"$ 340.32";31982
"2017-11-04 09:13:25";"Legend #5292";0.25;57;"won";"0.442 Eth";"$ 340.32";31983
"2017-11-04 09:11:02";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";31984
"2017-11-04 09:11:02";"Legend #5292";0.1;88;"lost";"-";"-";31985
"2017-11-04 09:11:02";"Legend #5292";0.1;88;"lost";"-";"-";31986
"2017-11-04 09:10:48";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";31987
"2017-11-04 09:06:38";"Legend #5292";0.5;57;"lost";"-";"-";31988
"2017-11-04 09:06:38";"Legend #5292";0.5;57;"won";"0.884 Eth";"$ 680.63";31989
"2017-11-04 09:06:01";"Legend #5292";0.5;57;"won";"0.884 Eth";"$ 680.63";31990
"2017-11-04 09:04:07";"Legend #5292";0.15;61;"lost";"-";"-";31991
"2017-11-04 09:03:07";"Legend #5292";0.15;61;"lost";"-";"-";31992
"2017-11-04 09:03:01";"Legend #5292";0.15;61;"lost";"-";"-";31993
"2017-11-04 09:01:28";"Legend #5292";0.1;57;"lost";"-";"-";31994
"2017-11-04 09:01:28";"Legend #5292";0.1;57;"won";"0.177 Eth";"$ 136.13";31995
"2017-11-04 09:01:13";"Legend #5292";0.1;57;"won";"0.177 Eth";"$ 136.13";31996
"2017-11-04 08:58:37";"Legend #5292";0.12;57;"lost";"-";"-";31997
"2017-11-04 08:58:37";"Legend #5292";0.12;57;"lost";"-";"-";31998
"2017-11-04 08:58:37";"Legend #5292";0.12;57;"won";"0.212 Eth";"$ 163.35";31999
"2017-11-04 08:55:10";"Legend #5292";0.2;61;"won";"0.330 Eth";"$ 254.10";32000
"2017-11-04 08:55:10";"Legend #5292";0.2;61;"won";"0.330 Eth";"$ 254.10";32001
"2017-11-04 08:55:08";"Legend #5292";0.2;61;"lost";"-";"-";32002
"2017-11-04 08:49:18";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32003
"2017-11-04 08:49:18";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32004
"2017-11-04 08:49:18";"Legend #5292";0.1;88;"lost";"-";"-";32005
"2017-11-04 08:46:34";"Legend #5292";0.1;46;"won";"0.220 Eth";"$ 169.40";32006
"2017-11-04 08:45:06";"Legend #5292";0.1;46;"lost";"-";"-";32007
"2017-11-04 08:45:06";"Legend #5292";0.1;46;"won";"0.220 Eth";"$ 169.40";32008
"2017-11-04 08:40:21";"Legend #5292";0.1;2;"lost";"-";"-";32009
"2017-11-04 08:38:13";"Legend #5292";0.2;61;"won";"0.330 Eth";"$ 254.10";32010
"2017-11-04 08:38:13";"Legend #5292";0.2;61;"won";"0.330 Eth";"$ 254.10";32011
"2017-11-04 08:38:00";"Legend #5292";0.2;61;"lost";"-";"-";32012
"2017-11-04 08:35:18";"Legend #5292";0.13;61;"lost";"-";"-";32013
"2017-11-04 08:35:16";"Legend #5292";0.13;61;"lost";"-";"-";32014
"2017-11-04 08:35:16";"Legend #5292";0.13;61;"won";"0.215 Eth";"$ 165.17";32015
"2017-11-04 08:32:34";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";32016
"2017-11-04 08:32:34";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";32017
"2017-11-04 08:32:34";"Legend #5292";0.1;61;"lost";"-";"-";32018
"2017-11-04 08:29:32";"Legend #5292";0.33;57;"lost";"-";"-";32019
"2017-11-04 08:29:32";"Legend #5292";0.33;57;"won";"0.583 Eth";"$ 449.22";32020
"2017-11-04 08:29:32";"Legend #5292";0.33;57;"won";"0.583 Eth";"$ 449.22";32021
"2017-11-04 08:25:45";"Legend #5292";0.12;57;"lost";"-";"-";32022
"2017-11-04 08:25:45";"Legend #5292";0.12;57;"won";"0.212 Eth";"$ 163.35";32023
"2017-11-04 08:25:45";"Legend #5292";0.12;57;"lost";"-";"-";32024
"2017-11-04 08:22:42";"Legend #5292";0.1;44;"lost";"-";"-";32025
"2017-11-04 08:21:17";"Legend #2941";1.0;79;"won";"1.269 Eth";"$ 977.32";32026
"2017-11-04 08:18:17";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32027
"2017-11-04 08:17:15";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32028
"2017-11-04 08:17:15";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32029
"2017-11-04 08:16:41";"Intermediate #5409";0.1;82;"won";"0.122 Eth";"$ 94.11";32030
"2017-11-04 08:14:21";"Legend #5292";0.1;51;"won";"0.198 Eth";"$ 152.46";32031
"2017-11-04 08:14:05";"Legend #5292";0.1;51;"won";"0.198 Eth";"$ 152.46";32032
"2017-11-04 08:14:02";"Legend #5292";0.1;51;"won";"0.198 Eth";"$ 152.46";32033
"2017-11-04 08:10:01";"Legend #5292";0.2;57;"lost";"-";"-";32034
"2017-11-04 08:10:01";"Legend #5292";0.2;57;"won";"0.354 Eth";"$ 272.25";32035
"2017-11-04 08:09:06";"Legend #5292";0.2;57;"won";"0.354 Eth";"$ 272.25";32036
"2017-11-04 08:04:32";"Legend #5292";0.125;57;"won";"0.221 Eth";"$ 170.16";32037
"2017-11-04 08:04:32";"Legend #5292";0.125;57;"won";"0.221 Eth";"$ 170.16";32038
"2017-11-04 08:04:32";"Legend #5292";0.125;57;"lost";"-";"-";32039
"2017-11-04 08:04:32";"Legend #5292";0.1;30;"lost";"-";"-";32040
"2017-11-04 08:00:23";"Legend #5292";0.125;57;"lost";"-";"-";32041
"2017-11-04 07:59:45";"Legend #5292";0.125;57;"lost";"-";"-";32042
"2017-11-04 07:59:45";"Legend #5292";0.125;57;"won";"0.221 Eth";"$ 170.16";32043
"2017-11-04 07:56:21";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";32044
"2017-11-04 07:55:55";"Legend #5292";0.1;61;"lost";"-";"-";32045
"2017-11-04 07:55:55";"Legend #5292";0.1;61;"lost";"-";"-";32046
"2017-11-04 07:52:24";"Legend #5292";0.12;57;"won";"0.212 Eth";"$ 163.35";32047
"2017-11-04 07:52:21";"Legend #5292";0.12;57;"won";"0.212 Eth";"$ 163.35";32048
"2017-11-04 07:52:16";"Legend #5292";0.12;57;"lost";"-";"-";32049
"2017-11-04 07:50:07";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32050
"2017-11-04 07:50:07";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32051
"2017-11-04 07:50:07";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32052
"2017-11-04 07:43:10";"Legend #5292";0.11;61;"won";"0.182 Eth";"$ 139.76";32053
"2017-11-04 07:43:10";"Legend #5292";0.11;61;"lost";"-";"-";32054
"2017-11-04 07:43:10";"Legend #5292";0.11;61;"won";"0.182 Eth";"$ 139.76";32055
"2017-11-04 07:33:37";"Legend #2941";1.0;86;"won";"1.165 Eth";"$ 896.84";32056
"2017-11-04 07:29:50";"Legend #2941";1.5;92;"won";"1.632 Eth";"$ 1,256.55";32057
"2017-11-04 07:29:50";"Legend #5292";0.12;57;"won";"0.212 Eth";"$ 163.35";32058
"2017-11-04 07:29:50";"Legend #5292";0.12;57;"won";"0.212 Eth";"$ 163.35";32059
"2017-11-04 07:29:50";"Legend #5292";0.12;57;"lost";"-";"-";32060
"2017-11-04 07:27:59";"Legend #2941";1.0;86;"lost";"-";"-";32061
"2017-11-04 07:25:28";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";32062
"2017-11-04 07:25:28";"Legend #5292";0.1;61;"lost";"-";"-";32063
"2017-11-04 07:25:15";"Legend #5292";0.1;61;"won";"0.165 Eth";"$ 127.05";32064
"2017-11-04 07:24:14";"Legend #2941";2.0;77;"lost";"-";"-";32065
"2017-11-04 07:22:22";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32066
"2017-11-04 07:22:22";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32067
"2017-11-04 07:22:15";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32068
"2017-11-04 07:22:15";"Legend #2941";1.0;87;"won";"1.151 Eth";"$ 886.41";32069
"2017-11-04 07:18:51";"Legend #2941";2.7;78;"won";"3.471 Eth";"$ 2,673.03";32070
"2017-11-04 07:10:35";"Legend #2941";2.0;81;"won";"2.475 Eth";"$ 1,905.77";32071
"2017-11-04 07:08:42";"Legend #2941";2.0;80;"won";"2.506 Eth";"$ 1,929.90";32072
"2017-11-04 07:06:01";"Legend #2941";1.0;80;"won";"1.253 Eth";"$ 964.95";32073
"2017-11-04 06:53:36";"Legend #5292";0.11;61;"won";"0.182 Eth";"$ 139.76";32074
"2017-11-04 06:53:36";"Legend #5292";0.11;61;"won";"0.182 Eth";"$ 139.76";32075
"2017-11-04 06:53:22";"Legend #5292";0.11;61;"won";"0.182 Eth";"$ 139.76";32076
"2017-11-04 06:51:19";"Play it safe #3709";0.4;94;"lost";"-";"-";32077
"2017-11-04 06:50:48";"Legend #5292";0.1;57;"lost";"-";"-";32078
"2017-11-04 06:50:48";"Legend #5292";0.1;57;"won";"0.177 Eth";"$ 136.13";32079
"2017-11-04 06:50:45";"Legend #5292";0.1;57;"won";"0.177 Eth";"$ 136.13";32080
"2017-11-04 06:50:06";"Legend #5292";0.1;80;"won";"0.125 Eth";"$ 96.49";32081
"2017-11-04 06:49:51";"Legend #4187";0.1;84;"lost";"-";"-";32082
"2017-11-04 06:47:36";"Play it safe #3709";0.175;93;"won";"0.188 Eth";"$ 145.00";32083
"2017-11-04 06:45:56";"Legend #5292";0.1;80;"won";"0.125 Eth";"$ 96.49";32084
"2017-11-04 06:43:22";"Legend #4611";1.0;18;"lost";"-";"-";32085
"2017-11-04 06:37:57";"Intermediate #5409";0.1;65;"won";"0.155 Eth";"$ 119.11";32086
"2017-11-04 06:34:28";"Legend #4611";0.8;33;"lost";"-";"-";32087
"2017-11-04 06:29:17";"Legend #4611";0.4;51;"won";"0.792 Eth";"$ 609.85";32088
"2017-11-04 06:19:08";"Legend #5312";3.0;63;"won";"4.790 Eth";"$ 3,688.60";32089
"2017-11-04 06:16:52";"Legend #5312";9.7;93;"won";"10.438 Eth";"$ 8,037.40";32090
"2017-11-04 06:15:38";"Legend #2941";2.0;79;"won";"2.538 Eth";"$ 1,954.64";32091
"2017-11-04 06:15:00";"Intermediate #5408";0.1;10;"won";"1.100 Eth";"$ 847.01";32092
"2017-11-04 06:13:37";"Legend #5312";1.7;86;"won";"1.980 Eth";"$ 1,524.62";32093
"2017-11-04 06:12:19";"Intermediate #5408";0.5;67;"lost";"-";"-";32094
"2017-11-04 06:10:51";"Legend #5312";8.0;86;"won";"9.318 Eth";"$ 7,174.68";32095
"2017-11-04 06:09:21";"Legend #5312";1.0;61;"lost";"-";"-";32096
"2017-11-04 06:07:57";"Legend #5312";14.0;88;"won";"15.931 Eth";"$ 12,267.06";32097
"2017-11-04 06:07:21";"Intermediate #5408";0.5;81;"won";"0.619 Eth";"$ 476.44";32098
"2017-11-04 05:59:09";"Legend #5380";0.314;50;"won";"0.634 Eth";"$ 488.50";32099
"2017-11-04 05:56:05";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32100
"2017-11-04 05:52:30";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32101
"2017-11-04 05:49:57";"Legend #5380";1.0;80;"won";"1.253 Eth";"$ 964.95";32102
"2017-11-04 05:48:11";"Legend #5380";0.5;80;"lost";"-";"-";32103
"2017-11-04 05:45:26";"Legend #4611";0.5;51;"lost";"-";"-";32104
"2017-11-04 05:39:21";"Legend #5380";0.5;80;"lost";"-";"-";32105
"2017-11-04 05:36:24";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32106
"2017-11-04 05:35:49";"Legend #5292";0.3;46;"won";"0.660 Eth";"$ 508.21";32107
"2017-11-04 05:35:49";"Legend #5292";0.3;46;"lost";"-";"-";32108
"2017-11-04 05:35:15";"Legend #4611";0.5;51;"won";"0.990 Eth";"$ 762.31";32109
"2017-11-04 05:35:15";"Legend #5292";0.3;46;"won";"0.660 Eth";"$ 508.21";32110
"2017-11-04 05:34:16";"Newbie #3236";0.1;22;"lost";"-";"-";32111
"2017-11-04 05:33:25";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32112
"2017-11-04 05:32:54";"Legend #5292";0.2;51;"lost";"-";"-";32113
"2017-11-04 05:32:17";"Newbie #3236";0.1;20;"lost";"-";"-";32114
"2017-11-04 05:30:43";"Legend #5292";0.11;61;"lost";"-";"-";32115
"2017-11-04 05:30:40";"Legend #5292";0.11;61;"won";"0.182 Eth";"$ 139.76";32116
"2017-11-04 05:30:40";"Legend #5292";0.11;61;"lost";"-";"-";32117
"2017-11-04 05:28:05";"Newbie #3236";1.0;82;"won";"1.222 Eth";"$ 941.12";32118
"2017-11-04 05:27:38";"Legend #5292";1.2;57;"lost";"-";"-";32119
"2017-11-04 05:27:38";"Legend #5292";1.2;57;"won";"2.121 Eth";"$ 1,633.52";32120
"2017-11-04 05:27:38";"Legend #4611";0.5;15;"lost";"-";"-";32121
"2017-11-04 05:25:57";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32122
"2017-11-04 05:25:28";"Legend #5292";0.1;88;"lost";"-";"-";32123
"2017-11-04 05:24:51";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32124
"2017-11-04 05:24:51";"Legend #5292";0.1;88;"lost";"-";"-";32125
"2017-11-04 05:22:16";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32126
"2017-11-04 05:19:42";"Legend #5292";0.25;57;"won";"0.442 Eth";"$ 340.32";32127
"2017-11-04 05:19:42";"Legend #5292";0.25;57;"lost";"-";"-";32128
"2017-11-04 05:19:42";"Legend #5292";0.25;57;"won";"0.442 Eth";"$ 340.32";32129
"2017-11-04 05:18:12";"Legend #5292";0.1;61;"lost";"-";"-";32130
"2017-11-04 05:18:12";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32131
"2017-11-04 05:18:12";"Legend #5292";0.1;61;"lost";"-";"-";32132
"2017-11-04 05:18:06";"Legend #5292";0.1;22;"won";"0.471 Eth";"$ 363.00";32133
"2017-11-04 05:18:06";"Legend #4611";1.0;51;"lost";"-";"-";32134
"2017-11-04 05:15:49";"Legend #5292";0.5;57;"won";"0.884 Eth";"$ 680.63";32135
"2017-11-04 05:15:49";"Legend #5292";0.5;57;"lost";"-";"-";32136
"2017-11-04 05:15:49";"Legend #5292";0.5;57;"won";"0.884 Eth";"$ 680.63";32137
"2017-11-04 05:13:25";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32138
"2017-11-04 05:13:21";"Legend #5292";0.3;57;"lost";"-";"-";32139
"2017-11-04 05:13:21";"Legend #5292";0.3;57;"lost";"-";"-";32140
"2017-11-04 05:12:14";"Intermediate #3596";5.0;91;"won";"5.500 Eth";"$ 4,235.06";32141
"2017-11-04 05:11:49";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32142
"2017-11-04 05:11:11";"Legend #5292";0.2;88;"lost";"-";"-";32143
"2017-11-04 05:11:11";"Legend #5292";0.2;88;"won";"0.228 Eth";"$ 175.24";32144
"2017-11-04 05:11:11";"Legend #5292";0.2;88;"won";"0.228 Eth";"$ 175.24";32145
"2017-11-04 05:08:15";"Legend #5292";1.0;51;"won";"1.980 Eth";"$ 1,524.62";32146
"2017-11-04 05:08:07";"Legend #5292";0.1;88;"won";"0.114 Eth";"$ 87.62";32147
"2017-11-04 05:08:07";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32148
"2017-11-04 05:08:07";"Legend #5292";1.0;51;"lost";"-";"-";32149
"2017-11-04 05:04:48";"Legend #5292";0.2;61;"won";"0.330 Eth";"$ 254.10";32150
"2017-11-04 05:04:48";"Legend #4611";0.5;51;"won";"0.990 Eth";"$ 762.31";32151
"2017-11-04 05:04:48";"Legend #5292";0.2;61;"won";"0.330 Eth";"$ 254.10";32152
"2017-11-04 05:04:48";"Legend #5292";0.2;61;"won";"0.330 Eth";"$ 254.10";32153
"2017-11-04 05:02:38";"Legend #5292";0.3;88;"won";"0.341 Eth";"$ 262.87";32154
"2017-11-04 05:02:32";"Legend #4611";0.5;51;"lost";"-";"-";32155
"2017-11-04 05:02:32";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32156
"2017-11-04 05:01:08";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32157
"2017-11-04 04:59:53";"Legend #5292";0.22;57;"won";"0.389 Eth";"$ 299.48";32158
"2017-11-04 04:59:40";"Legend #5292";0.22;57;"lost";"-";"-";32159
"2017-11-04 04:59:40";"Legend #5292";0.22;57;"lost";"-";"-";32160
"2017-11-04 04:57:28";"Legend #5292";0.2;61;"won";"0.330 Eth";"$ 254.10";32161
"2017-11-04 04:57:28";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32162
"2017-11-04 04:57:28";"Legend #5292";0.2;61;"won";"0.330 Eth";"$ 254.10";32163
"2017-11-04 04:57:28";"Legend #5292";0.2;61;"lost";"-";"-";32164
"2017-11-04 04:54:18";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32165
"2017-11-04 04:53:46";"Legend #2941";2.0;88;"won";"2.276 Eth";"$ 1,752.44";32166
"2017-11-04 04:53:03";"Legend #5292";0.1;57;"lost";"-";"-";32167
"2017-11-04 04:52:42";"Legend #4611";1.0;51;"lost";"-";"-";32168
"2017-11-04 04:50:31";"Legend #5380";0.5;80;"lost";"-";"-";32169
"2017-11-04 04:49:27";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32170
"2017-11-04 04:48:00";"Intermediate #5368";0.1;83;"won";"0.121 Eth";"$ 92.96";32171
"2017-11-04 04:45:31";"Legend #5380";0.5;80;"lost";"-";"-";32172
"2017-11-04 04:44:09";"Intermediate #5368";0.1;82;"won";"0.122 Eth";"$ 94.11";32173
"2017-11-04 04:40:35";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32174
"2017-11-04 04:38:24";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32175
"2017-11-04 04:35:12";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32176
"2017-11-04 04:31:11";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32177
"2017-11-04 04:28:35";"Professional #4671";0.35;91;"lost";"-";"-";32178
"2017-11-04 04:28:35";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32179
"2017-11-04 04:25:55";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32180
"2017-11-04 04:22:46";"Legend #2941";1.0;82;"won";"1.222 Eth";"$ 941.12";32181
"2017-11-04 04:19:32";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32182
"2017-11-04 04:15:43";"Legend #5380";0.5;80;"lost";"-";"-";32183
"2017-11-04 04:13:16";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32184
"2017-11-04 04:10:49";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32185
"2017-11-04 04:07:16";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32186
"2017-11-04 04:05:12";"All in #5231";6.0;91;"won";"6.600 Eth";"$ 5,082.07";32187
"2017-11-04 04:01:59";"Intermediate #3432";0.35;69;"lost";"-";"-";32188
"2017-11-04 04:01:35";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32189
"2017-11-04 03:59:31";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32190
"2017-11-04 03:57:05";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32191
"2017-11-04 03:54:41";"All in #5231";14.9;91;"won";"16.390 Eth";"$ 12,620.46";32192
"2017-11-04 03:52:37";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32193
"2017-11-04 03:49:31";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32194
"2017-11-04 03:43:10";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32195
"2017-11-04 03:42:52";"Professional #5361";0.14;88;"won";"0.159 Eth";"$ 122.67";32196
"2017-11-04 03:33:13";"Professional #5361";0.16;90;"won";"0.178 Eth";"$ 137.04";32197
"2017-11-04 03:32:08";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32198
"2017-11-04 03:29:47";"Professional #5361";0.1;90;"won";"0.111 Eth";"$ 85.65";32199
"2017-11-04 03:28:37";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32200
"2017-11-04 03:26:17";"Professional #5361";0.1;90;"won";"0.111 Eth";"$ 85.65";32201
"2017-11-04 03:26:17";"Legend #5380";0.5;80;"won";"0.627 Eth";"$ 482.47";32202
